match_id,inning,batting_team,bowling_team,over,runs,wickets,winner
248.0,1.0,Chennai Super Kings,Royal Challengers Bangalore,6.0,12.0,0.0,Chennai Super Kings
248.0,1.0,Chennai Super Kings,Royal Challengers Bangalore,7.0,9.0,1.0,Chennai Super Kings
248.0,1.0,Chennai Super Kings,Royal Challengers Bangalore,8.0,12.0,0.0,Chennai Super Kings
248.0,1.0,Chennai Super Kings,Royal Challengers Bangalore,9.0,5.0,0.0,Chennai Super Kings
248.0,1.0,Chennai Super Kings,Royal Challengers Bangalore,10.0,9.0,0.0,Chennai Super Kings
248.0,1.0,Chennai Super Kings,Royal Challengers Bangalore,11.0,17.0,1.0,Chennai Super Kings
248.0,1.0,Chennai Super Kings,Royal Challengers Bangalore,12.0,7.0,0.0,Chennai Super Kings
248.0,1.0,Chennai Super Kings,Royal Challengers Bangalore,13.0,3.0,0.0,Chennai Super Kings
248.0,1.0,Chennai Super Kings,Royal Challengers Bangalore,14.0,5.0,0.0,Chennai Super Kings
248.0,1.0,Chennai Super Kings,Royal Challengers Bangalore,15.0,14.0,0.0,Chennai Super Kings
248.0,1.0,Chennai Super Kings,Royal Challengers Bangalore,16.0,11.0,0.0,Chennai Super Kings
248.0,1.0,Chennai Super Kings,Royal Challengers Bangalore,17.0,16.0,1.0,Chennai Super Kings
248.0,1.0,Chennai Super Kings,Royal Challengers Bangalore,18.0,15.0,0.0,Chennai Super Kings
248.0,1.0,Chennai Super Kings,Royal Challengers Bangalore,19.0,8.0,0.0,Chennai Super Kings
248.0,1.0,Chennai Super Kings,Royal Challengers Bangalore,20.0,7.0,2.0,Chennai Super Kings
248.0,2.0,Royal Challengers Bangalore,Chennai Super Kings,1.0,15.0,1.0,Chennai Super Kings
248.0,2.0,Royal Challengers Bangalore,Chennai Super Kings,2.0,3.0,1.0,Chennai Super Kings
248.0,2.0,Royal Challengers Bangalore,Chennai Super Kings,3.0,7.0,0.0,Chennai Super Kings
248.0,2.0,Royal Challengers Bangalore,Chennai Super Kings,4.0,5.0,0.0,Chennai Super Kings
248.0,2.0,Royal Challengers Bangalore,Chennai Super Kings,5.0,1.0,1.0,Chennai Super Kings
248.0,2.0,Royal Challengers Bangalore,Chennai Super Kings,6.0,2.0,0.0,Chennai Super Kings
248.0,2.0,Royal Challengers Bangalore,Chennai Super Kings,7.0,5.0,0.0,Chennai Super Kings
248.0,2.0,Royal Challengers Bangalore,Chennai Super Kings,8.0,14.0,0.0,Chennai Super Kings
248.0,2.0,Royal Challengers Bangalore,Chennai Super Kings,9.0,5.0,0.0,Chennai Super Kings
248.0,2.0,Royal Challengers Bangalore,Chennai Super Kings,10.0,10.0,0.0,Chennai Super Kings
248.0,2.0,Royal Challengers Bangalore,Chennai Super Kings,11.0,10.0,1.0,Chennai Super Kings
248.0,2.0,Royal Challengers Bangalore,Chennai Super Kings,12.0,8.0,0.0,Chennai Super Kings
248.0,2.0,Royal Challengers Bangalore,Chennai Super Kings,13.0,10.0,0.0,Chennai Super Kings
248.0,2.0,Royal Challengers Bangalore,Chennai Super Kings,14.0,13.0,0.0,Chennai Super Kings
248.0,2.0,Royal Challengers Bangalore,Chennai Super Kings,15.0,4.0,1.0,Chennai Super Kings
248.0,2.0,Royal Challengers Bangalore,Chennai Super Kings,16.0,11.0,0.0,Chennai Super Kings
248.0,2.0,Royal Challengers Bangalore,Chennai Super Kings,17.0,5.0,1.0,Chennai Super Kings
248.0,2.0,Royal Challengers Bangalore,Chennai Super Kings,18.0,15.0,0.0,Chennai Super Kings
248.0,2.0,Royal Challengers Bangalore,Chennai Super Kings,19.0,10.0,1.0,Chennai Super Kings
248.0,2.0,Royal Challengers Bangalore,Chennai Super Kings,20.0,9.0,0.0,Chennai Super Kings
249.0,1.0,Deccan Chargers,Kings XI Punjab,1.0,9.0,0.0,Kings XI Punjab
249.0,1.0,Deccan Chargers,Kings XI Punjab,2.0,4.0,1.0,Kings XI Punjab
249.0,1.0,Deccan Chargers,Kings XI Punjab,3.0,5.0,0.0,Kings XI Punjab
249.0,1.0,Deccan Chargers,Kings XI Punjab,4.0,10.0,0.0,Kings XI Punjab
249.0,1.0,Deccan Chargers,Kings XI Punjab,5.0,10.0,0.0,Kings XI Punjab
249.0,1.0,Deccan Chargers,Kings XI Punjab,6.0,10.0,0.0,Kings XI Punjab
249.0,1.0,Deccan Chargers,Kings XI Punjab,7.0,4.0,0.0,Kings XI Punjab
249.0,1.0,Deccan Chargers,Kings XI Punjab,8.0,9.0,0.0,Kings XI Punjab
249.0,1.0,Deccan Chargers,Kings XI Punjab,9.0,10.0,0.0,Kings XI Punjab
249.0,1.0,Deccan Chargers,Kings XI Punjab,10.0,10.0,0.0,Kings XI Punjab
249.0,1.0,Deccan Chargers,Kings XI Punjab,11.0,7.0,1.0,Kings XI Punjab
249.0,1.0,Deccan Chargers,Kings XI Punjab,12.0,3.0,1.0,Kings XI Punjab
249.0,1.0,Deccan Chargers,Kings XI Punjab,13.0,5.0,0.0,Kings XI Punjab
249.0,1.0,Deccan Chargers,Kings XI Punjab,14.0,10.0,0.0,Kings XI Punjab
249.0,1.0,Deccan Chargers,Kings XI Punjab,15.0,7.0,1.0,Kings XI Punjab
249.0,1.0,Deccan Chargers,Kings XI Punjab,16.0,9.0,0.0,Kings XI Punjab
249.0,1.0,Deccan Chargers,Kings XI Punjab,17.0,7.0,0.0,Kings XI Punjab
249.0,1.0,Deccan Chargers,Kings XI Punjab,18.0,15.0,2.0,Kings XI Punjab
249.0,1.0,Deccan Chargers,Kings XI Punjab,19.0,12.0,2.0,Kings XI Punjab
249.0,1.0,Deccan Chargers,Kings XI Punjab,20.0,9.0,0.0,Kings XI Punjab
249.0,2.0,Kings XI Punjab,Deccan Chargers,1.0,9.0,0.0,Kings XI Punjab
249.0,2.0,Kings XI Punjab,Deccan Chargers,2.0,7.0,0.0,Kings XI Punjab
249.0,2.0,Kings XI Punjab,Deccan Chargers,3.0,10.0,0.0,Kings XI Punjab
249.0,2.0,Kings XI Punjab,Deccan Chargers,4.0,10.0,0.0,Kings XI Punjab
249.0,2.0,Kings XI Punjab,Deccan Chargers,5.0,23.0,0.0,Kings XI Punjab
249.0,2.0,Kings XI Punjab,Deccan Chargers,6.0,3.0,0.0,Kings XI Punjab
249.0,2.0,Kings XI Punjab,Deccan Chargers,7.0,13.0,0.0,Kings XI Punjab
249.0,2.0,Kings XI Punjab,Deccan Chargers,8.0,5.0,0.0,Kings XI Punjab
249.0,2.0,Kings XI Punjab,Deccan Chargers,9.0,16.0,0.0,Kings XI Punjab
249.0,2.0,Kings XI Punjab,Deccan Chargers,10.0,8.0,0.0,Kings XI Punjab
249.0,2.0,Kings XI Punjab,Deccan Chargers,11.0,7.0,0.0,Kings XI Punjab
249.0,2.0,Kings XI Punjab,Deccan Chargers,12.0,5.0,0.0,Kings XI Punjab
249.0,2.0,Kings XI Punjab,Deccan Chargers,13.0,16.0,0.0,Kings XI Punjab
249.0,2.0,Kings XI Punjab,Deccan Chargers,14.0,4.0,1.0,Kings XI Punjab
249.0,2.0,Kings XI Punjab,Deccan Chargers,15.0,3.0,0.0,Kings XI Punjab
249.0,2.0,Kings XI Punjab,Deccan Chargers,16.0,12.0,1.0,Kings XI Punjab
249.0,2.0,Kings XI Punjab,Deccan Chargers,17.0,5.0,0.0,Kings XI Punjab
249.0,2.0,Kings XI Punjab,Deccan Chargers,18.0,10.0,0.0,Kings XI Punjab
249.0,2.0,,,19.0,0.0,0.0,Kings XI Punjab
249.0,2.0,,,20.0,0.0,0.0,Kings XI Punjab
250.0,1.0,Pune Warriors,Delhi Daredevils,1.0,14.0,0.0,Delhi Capitals
250.0,1.0,Pune Warriors,Delhi Daredevils,2.0,5.0,0.0,Delhi Capitals
250.0,1.0,Pune Warriors,Delhi Daredevils,3.0,2.0,0.0,Delhi Capitals
250.0,1.0,Pune Warriors,Delhi Daredevils,4.0,7.0,1.0,Delhi Capitals
250.0,1.0,Pune Warriors,Delhi Daredevils,5.0,14.0,0.0,Delhi Capitals
250.0,1.0,Pune Warriors,Delhi Daredevils,6.0,21.0,0.0,Delhi Capitals
250.0,1.0,Pune Warriors,Delhi Daredevils,7.0,3.0,0.0,Delhi Capitals
250.0,1.0,Pune Warriors,Delhi Daredevils,8.0,10.0,0.0,Delhi Capitals
250.0,1.0,Pune Warriors,Delhi Daredevils,9.0,8.0,1.0,Delhi Capitals
250.0,1.0,Pune Warriors,Delhi Daredevils,10.0,14.0,1.0,Delhi Capitals
250.0,1.0,Pune Warriors,Delhi Daredevils,11.0,4.0,0.0,Delhi Capitals
250.0,1.0,Pune Warriors,Delhi Daredevils,12.0,6.0,0.0,Delhi Capitals
250.0,1.0,Pune Warriors,Delhi Daredevils,13.0,2.0,0.0,Delhi Capitals
250.0,1.0,Pune Warriors,Delhi Daredevils,14.0,9.0,1.0,Delhi Capitals
250.0,1.0,Pune Warriors,Delhi Daredevils,15.0,9.0,0.0,Delhi Capitals
250.0,1.0,Pune Warriors,Delhi Daredevils,16.0,13.0,0.0,Delhi Capitals
250.0,1.0,Pune Warriors,Delhi Daredevils,17.0,5.0,0.0,Delhi Capitals
250.0,1.0,Pune Warriors,Delhi Daredevils,18.0,5.0,1.0,Delhi Capitals
250.0,1.0,Pune Warriors,Delhi Daredevils,19.0,10.0,0.0,Delhi Capitals
250.0,1.0,Pune Warriors,Delhi Daredevils,20.0,26.0,0.0,Delhi Capitals
250.0,2.0,Delhi Daredevils,Pune Warriors,1.0,5.0,0.0,Delhi Capitals
250.0,2.0,Delhi Daredevils,Pune Warriors,2.0,7.0,0.0,Delhi Capitals
250.0,2.0,Delhi Daredevils,Pune Warriors,3.0,12.0,0.0,Delhi Capitals
250.0,2.0,Delhi Daredevils,Pune Warriors,4.0,11.0,0.0,Delhi Capitals
250.0,2.0,Delhi Daredevils,Pune Warriors,5.0,17.0,0.0,Delhi Capitals
250.0,2.0,Delhi Daredevils,Pune Warriors,6.0,15.0,0.0,Delhi Capitals
250.0,2.0,Delhi Daredevils,Pune Warriors,7.0,8.0,1.0,Delhi Capitals
250.0,2.0,Delhi Daredevils,Pune Warriors,8.0,10.0,0.0,Delhi Capitals
250.0,2.0,Delhi Daredevils,Pune Warriors,9.0,5.0,0.0,Delhi Capitals
250.0,2.0,Delhi Daredevils,Pune Warriors,10.0,8.0,1.0,Delhi Capitals
250.0,2.0,Delhi Daredevils,Pune Warriors,11.0,11.0,0.0,Delhi Capitals
250.0,2.0,Delhi Daredevils,Pune Warriors,12.0,6.0,0.0,Delhi Capitals
250.0,2.0,Delhi Daredevils,Pune Warriors,13.0,1.0,2.0,Delhi Capitals
250.0,2.0,Delhi Daredevils,Pune Warriors,14.0,4.0,1.0,Delhi Capitals
250.0,2.0,Delhi Daredevils,Pune Warriors,15.0,8.0,0.0,Delhi Capitals
250.0,2.0,Delhi Daredevils,Pune Warriors,16.0,12.0,0.0,Delhi Capitals
250.0,2.0,Delhi Daredevils,Pune Warriors,17.0,7.0,0.0,Delhi Capitals
250.0,2.0,Delhi Daredevils,Pune Warriors,18.0,20.0,0.0,Delhi Capitals
250.0,2.0,Delhi Daredevils,Pune Warriors,19.0,13.0,2.0,Delhi Capitals
250.0,2.0,Delhi Daredevils,Pune Warriors,20.0,10.0,0.0,Delhi Capitals
251.0,1.0,Rajasthan Royals,Kolkata Knight Riders,1.0,4.0,0.0,Kolkata Knight Riders
251.0,1.0,Rajasthan Royals,Kolkata Knight Riders,2.0,9.0,0.0,Kolkata Knight Riders
251.0,1.0,Rajasthan Royals,Kolkata Knight Riders,3.0,7.0,0.0,Kolkata Knight Riders
251.0,1.0,Rajasthan Royals,Kolkata Knight Riders,4.0,6.0,1.0,Kolkata Knight Riders
251.0,1.0,Rajasthan Royals,Kolkata Knight Riders,5.0,2.0,1.0,Kolkata Knight Riders
251.0,1.0,Rajasthan Royals,Kolkata Knight Riders,6.0,8.0,0.0,Kolkata Knight Riders
251.0,1.0,Rajasthan Royals,Kolkata Knight Riders,7.0,3.0,1.0,Kolkata Knight Riders
251.0,1.0,Rajasthan Royals,Kolkata Knight Riders,8.0,4.0,1.0,Kolkata Knight Riders
251.0,1.0,Rajasthan Royals,Kolkata Knight Riders,9.0,13.0,0.0,Kolkata Knight Riders
251.0,1.0,Rajasthan Royals,Kolkata Knight Riders,10.0,5.0,0.0,Kolkata Knight Riders
251.0,1.0,Rajasthan Royals,Kolkata Knight Riders,11.0,6.0,1.0,Kolkata Knight Riders
251.0,1.0,Rajasthan Royals,Kolkata Knight Riders,12.0,6.0,0.0,Kolkata Knight Riders
251.0,1.0,Rajasthan Royals,Kolkata Knight Riders,13.0,5.0,0.0,Kolkata Knight Riders
251.0,1.0,Rajasthan Royals,Kolkata Knight Riders,14.0,1.0,2.0,Kolkata Knight Riders
251.0,1.0,Rajasthan Royals,Kolkata Knight Riders,15.0,1.0,2.0,Kolkata Knight Riders
251.0,1.0,Rajasthan Royals,Kolkata Knight Riders,16.0,1.0,1.0,Kolkata Knight Riders
251.0,1.0,,,17.0,0.0,0.0,Kolkata Knight Riders
251.0,1.0,,,18.0,0.0,0.0,Kolkata Knight Riders
251.0,1.0,,,19.0,0.0,0.0,Kolkata Knight Riders
251.0,1.0,,,20.0,0.0,0.0,Kolkata Knight Riders
251.0,2.0,Kolkata Knight Riders,Rajasthan Royals,1.0,2.0,1.0,Kolkata Knight Riders
251.0,2.0,Kolkata Knight Riders,Rajasthan Royals,2.0,7.0,0.0,Kolkata Knight Riders
251.0,2.0,Kolkata Knight Riders,Rajasthan Royals,3.0,3.0,0.0,Kolkata Knight Riders
251.0,2.0,Kolkata Knight Riders,Rajasthan Royals,4.0,7.0,0.0,Kolkata Knight Riders
251.0,2.0,Kolkata Knight Riders,Rajasthan Royals,5.0,4.0,0.0,Kolkata Knight Riders
251.0,2.0,Kolkata Knight Riders,Rajasthan Royals,6.0,3.0,0.0,Kolkata Knight Riders
251.0,2.0,Kolkata Knight Riders,Rajasthan Royals,7.0,5.0,1.0,Kolkata Knight Riders
251.0,2.0,Kolkata Knight Riders,Rajasthan Royals,8.0,5.0,0.0,Kolkata Knight Riders
251.0,2.0,Kolkata Knight Riders,Rajasthan Royals,9.0,5.0,0.0,Kolkata Knight Riders
251.0,2.0,Kolkata Knight Riders,Rajasthan Royals,10.0,4.0,0.0,Kolkata Knight Riders
251.0,2.0,Kolkata Knight Riders,Rajasthan Royals,11.0,8.0,0.0,Kolkata Knight Riders
251.0,2.0,Kolkata Knight Riders,Rajasthan Royals,12.0,4.0,0.0,Kolkata Knight Riders
251.0,2.0,Kolkata Knight Riders,Rajasthan Royals,13.0,7.0,0.0,Kolkata Knight Riders
251.0,2.0,Kolkata Knight Riders,Rajasthan Royals,14.0,21.0,0.0,Kolkata Knight Riders
251.0,2.0,,,15.0,0.0,0.0,Kolkata Knight Riders
251.0,2.0,,,16.0,0.0,0.0,Kolkata Knight Riders
251.0,2.0,,,17.0,0.0,0.0,Kolkata Knight Riders
251.0,2.0,,,18.0,0.0,0.0,Kolkata Knight Riders
251.0,2.0,,,19.0,0.0,0.0,Kolkata Knight Riders
251.0,2.0,,,20.0,0.0,0.0,Kolkata Knight Riders
252.0,1.0,Chennai Super Kings,Kochi Tuskers Kerala,1.0,8.0,0.0,Kochi Tuskers Kerala
252.0,1.0,Chennai Super Kings,Kochi Tuskers Kerala,2.0,1.0,0.0,Kochi Tuskers Kerala
252.0,1.0,Chennai Super Kings,Kochi Tuskers Kerala,3.0,2.0,1.0,Kochi Tuskers Kerala
252.0,1.0,Chennai Super Kings,Kochi Tuskers Kerala,4.0,8.0,0.0,Kochi Tuskers Kerala
252.0,1.0,Chennai Super Kings,Kochi Tuskers Kerala,5.0,13.0,0.0,Kochi Tuskers Kerala
252.0,1.0,Chennai Super Kings,Kochi Tuskers Kerala,6.0,10.0,0.0,Kochi Tuskers Kerala
252.0,1.0,Chennai Super Kings,Kochi Tuskers Kerala,7.0,5.0,0.0,Kochi Tuskers Kerala
252.0,1.0,Chennai Super Kings,Kochi Tuskers Kerala,8.0,7.0,1.0,Kochi Tuskers Kerala
252.0,1.0,Chennai Super Kings,Kochi Tuskers Kerala,9.0,11.0,0.0,Kochi Tuskers Kerala
252.0,1.0,Chennai Super Kings,Kochi Tuskers Kerala,10.0,7.0,0.0,Kochi Tuskers Kerala
252.0,1.0,Chennai Super Kings,Kochi Tuskers Kerala,11.0,7.0,0.0,Kochi Tuskers Kerala
252.0,1.0,Chennai Super Kings,Kochi Tuskers Kerala,12.0,8.0,0.0,Kochi Tuskers Kerala
252.0,1.0,Chennai Super Kings,Kochi Tuskers Kerala,13.0,7.0,0.0,Kochi Tuskers Kerala
252.0,1.0,Chennai Super Kings,Kochi Tuskers Kerala,14.0,13.0,1.0,Kochi Tuskers Kerala
252.0,1.0,Chennai Super Kings,Kochi Tuskers Kerala,15.0,2.0,0.0,Kochi Tuskers Kerala
252.0,1.0,Chennai Super Kings,Kochi Tuskers Kerala,16.0,8.0,1.0,Kochi Tuskers Kerala
252.0,1.0,Chennai Super Kings,Kochi Tuskers Kerala,17.0,14.0,0.0,Kochi Tuskers Kerala
252.0,1.0,,,18.0,0.0,0.0,Kochi Tuskers Kerala
252.0,1.0,,,19.0,0.0,0.0,Kochi Tuskers Kerala
252.0,1.0,,,20.0,0.0,0.0,Kochi Tuskers Kerala
252.0,2.0,Kochi Tuskers Kerala,Chennai Super Kings,1.0,7.0,0.0,Kochi Tuskers Kerala
252.0,2.0,Kochi Tuskers Kerala,Chennai Super Kings,2.0,3.0,0.0,Kochi Tuskers Kerala
252.0,2.0,Kochi Tuskers Kerala,Chennai Super Kings,3.0,10.0,0.0,Kochi Tuskers Kerala
252.0,2.0,Kochi Tuskers Kerala,Chennai Super Kings,4.0,9.0,0.0,Kochi Tuskers Kerala
252.0,2.0,Kochi Tuskers Kerala,Chennai Super Kings,5.0,11.0,1.0,Kochi Tuskers Kerala
252.0,2.0,Kochi Tuskers Kerala,Chennai Super Kings,6.0,9.0,0.0,Kochi Tuskers Kerala
252.0,2.0,Kochi Tuskers Kerala,Chennai Super Kings,7.0,7.0,0.0,Kochi Tuskers Kerala
252.0,2.0,Kochi Tuskers Kerala,Chennai Super Kings,8.0,10.0,0.0,Kochi Tuskers Kerala
252.0,2.0,Kochi Tuskers Kerala,Chennai Super Kings,9.0,15.0,0.0,Kochi Tuskers Kerala
252.0,2.0,Kochi Tuskers Kerala,Chennai Super Kings,10.0,9.0,0.0,Kochi Tuskers Kerala
252.0,2.0,Kochi Tuskers Kerala,Chennai Super Kings,11.0,2.0,1.0,Kochi Tuskers Kerala
252.0,2.0,Kochi Tuskers Kerala,Chennai Super Kings,12.0,11.0,0.0,Kochi Tuskers Kerala
252.0,2.0,Kochi Tuskers Kerala,Chennai Super Kings,13.0,7.0,1.0,Kochi Tuskers Kerala
252.0,2.0,Kochi Tuskers Kerala,Chennai Super Kings,14.0,14.0,0.0,Kochi Tuskers Kerala
252.0,2.0,Kochi Tuskers Kerala,Chennai Super Kings,15.0,11.0,0.0,Kochi Tuskers Kerala
252.0,2.0,,,16.0,0.0,0.0,Kochi Tuskers Kerala
252.0,2.0,,,17.0,0.0,0.0,Kochi Tuskers Kerala
252.0,2.0,,,18.0,0.0,0.0,Kochi Tuskers Kerala
252.0,2.0,,,19.0,0.0,0.0,Kochi Tuskers Kerala
252.0,2.0,,,20.0,0.0,0.0,Kochi Tuskers Kerala
253.0,1.0,Deccan Chargers,Delhi Daredevils,1.0,13.0,0.0,Deccan Chargers
253.0,1.0,Deccan Chargers,Delhi Daredevils,2.0,1.0,1.0,Deccan Chargers
253.0,1.0,Deccan Chargers,Delhi Daredevils,3.0,6.0,0.0,Deccan Chargers
253.0,1.0,Deccan Chargers,Delhi Daredevils,4.0,10.0,0.0,Deccan Chargers
253.0,1.0,Deccan Chargers,Delhi Daredevils,5.0,6.0,0.0,Deccan Chargers
253.0,1.0,Deccan Chargers,Delhi Daredevils,6.0,7.0,0.0,Deccan Chargers
253.0,1.0,Deccan Chargers,Delhi Daredevils,7.0,7.0,0.0,Deccan Chargers
253.0,1.0,Deccan Chargers,Delhi Daredevils,8.0,16.0,0.0,Deccan Chargers
253.0,1.0,Deccan Chargers,Delhi Daredevils,9.0,11.0,0.0,Deccan Chargers
253.0,1.0,Deccan Chargers,Delhi Daredevils,10.0,13.0,0.0,Deccan Chargers
253.0,1.0,Deccan Chargers,Delhi Daredevils,11.0,13.0,0.0,Deccan Chargers
253.0,1.0,Deccan Chargers,Delhi Daredevils,12.0,3.0,1.0,Deccan Chargers
253.0,1.0,Deccan Chargers,Delhi Daredevils,13.0,6.0,0.0,Deccan Chargers
253.0,1.0,Deccan Chargers,Delhi Daredevils,14.0,14.0,0.0,Deccan Chargers
253.0,1.0,Deccan Chargers,Delhi Daredevils,15.0,3.0,1.0,Deccan Chargers
253.0,1.0,Deccan Chargers,Delhi Daredevils,16.0,4.0,0.0,Deccan Chargers
253.0,1.0,Deccan Chargers,Delhi Daredevils,17.0,13.0,0.0,Deccan Chargers
253.0,1.0,Deccan Chargers,Delhi Daredevils,18.0,7.0,0.0,Deccan Chargers
253.0,1.0,Deccan Chargers,Delhi Daredevils,19.0,5.0,1.0,Deccan Chargers
253.0,1.0,Deccan Chargers,Delhi Daredevils,20.0,10.0,0.0,Deccan Chargers
253.0,2.0,Delhi Daredevils,Deccan Chargers,1.0,1.0,0.0,Deccan Chargers
253.0,2.0,Delhi Daredevils,Deccan Chargers,2.0,17.0,0.0,Deccan Chargers
253.0,2.0,Delhi Daredevils,Deccan Chargers,3.0,9.0,0.0,Deccan Chargers
253.0,2.0,Delhi Daredevils,Deccan Chargers,4.0,1.0,1.0,Deccan Chargers
253.0,2.0,Delhi Daredevils,Deccan Chargers,5.0,5.0,1.0,Deccan Chargers
253.0,2.0,Delhi Daredevils,Deccan Chargers,6.0,5.0,1.0,Deccan Chargers
253.0,2.0,Delhi Daredevils,Deccan Chargers,7.0,3.0,0.0,Deccan Chargers
253.0,2.0,Delhi Daredevils,Deccan Chargers,8.0,16.0,0.0,Deccan Chargers
253.0,2.0,Delhi Daredevils,Deccan Chargers,9.0,14.0,0.0,Deccan Chargers
253.0,2.0,Delhi Daredevils,Deccan Chargers,10.0,7.0,0.0,Deccan Chargers
253.0,2.0,Delhi Daredevils,Deccan Chargers,11.0,6.0,0.0,Deccan Chargers
253.0,2.0,Delhi Daredevils,Deccan Chargers,12.0,2.0,0.0,Deccan Chargers
253.0,2.0,Delhi Daredevils,Deccan Chargers,13.0,8.0,1.0,Deccan Chargers
253.0,2.0,Delhi Daredevils,Deccan Chargers,14.0,5.0,0.0,Deccan Chargers
253.0,2.0,Delhi Daredevils,Deccan Chargers,15.0,8.0,1.0,Deccan Chargers
253.0,2.0,Delhi Daredevils,Deccan Chargers,16.0,5.0,0.0,Deccan Chargers
253.0,2.0,Delhi Daredevils,Deccan Chargers,17.0,8.0,1.0,Deccan Chargers
253.0,2.0,Delhi Daredevils,Deccan Chargers,18.0,11.0,0.0,Deccan Chargers
253.0,2.0,Delhi Daredevils,Deccan Chargers,19.0,12.0,0.0,Deccan Chargers
253.0,2.0,Delhi Daredevils,Deccan Chargers,20.0,9.0,1.0,Deccan Chargers
254.0,1.0,Pune Warriors,Mumbai Indians,1.0,3.0,0.0,Mumbai Indians
254.0,1.0,Pune Warriors,Mumbai Indians,2.0,7.0,0.0,Mumbai Indians
254.0,1.0,Pune Warriors,Mumbai Indians,3.0,6.0,0.0,Mumbai Indians
254.0,1.0,Pune Warriors,Mumbai Indians,4.0,1.0,2.0,Mumbai Indians
254.0,1.0,Pune Warriors,Mumbai Indians,5.0,6.0,2.0,Mumbai Indians
254.0,1.0,Pune Warriors,Mumbai Indians,6.0,10.0,0.0,Mumbai Indians
254.0,1.0,Pune Warriors,Mumbai Indians,7.0,2.0,0.0,Mumbai Indians
254.0,1.0,Pune Warriors,Mumbai Indians,8.0,13.0,0.0,Mumbai Indians
254.0,1.0,Pune Warriors,Mumbai Indians,9.0,6.0,1.0,Mumbai Indians
254.0,1.0,Pune Warriors,Mumbai Indians,10.0,6.0,0.0,Mumbai Indians
254.0,1.0,Pune Warriors,Mumbai Indians,11.0,8.0,0.0,Mumbai Indians
254.0,1.0,Pune Warriors,Mumbai Indians,12.0,11.0,0.0,Mumbai Indians
254.0,1.0,Pune Warriors,Mumbai Indians,13.0,8.0,1.0,Mumbai Indians
254.0,1.0,Pune Warriors,Mumbai Indians,14.0,10.0,0.0,Mumbai Indians
254.0,1.0,Pune Warriors,Mumbai Indians,15.0,3.0,1.0,Mumbai Indians
254.0,1.0,Pune Warriors,Mumbai Indians,16.0,11.0,1.0,Mumbai Indians
254.0,1.0,Pune Warriors,Mumbai Indians,17.0,7.0,1.0,Mumbai Indians
254.0,1.0,Pune Warriors,Mumbai Indians,18.0,0.0,1.0,Mumbai Indians
254.0,1.0,,,19.0,0.0,0.0,Mumbai Indians
254.0,1.0,,,20.0,0.0,0.0,Mumbai Indians
254.0,2.0,Mumbai Indians,Pune Warriors,1.0,6.0,0.0,Mumbai Indians
254.0,2.0,Mumbai Indians,Pune Warriors,2.0,5.0,1.0,Mumbai Indians
254.0,2.0,Mumbai Indians,Pune Warriors,3.0,1.0,0.0,Mumbai Indians
254.0,2.0,Mumbai Indians,Pune Warriors,4.0,8.0,0.0,Mumbai Indians
254.0,2.0,Mumbai Indians,Pune Warriors,5.0,7.0,0.0,Mumbai Indians
254.0,2.0,Mumbai Indians,Pune Warriors,6.0,5.0,0.0,Mumbai Indians
254.0,2.0,Mumbai Indians,Pune Warriors,7.0,9.0,0.0,Mumbai Indians
254.0,2.0,Mumbai Indians,Pune Warriors,8.0,10.0,0.0,Mumbai Indians
254.0,2.0,Mumbai Indians,Pune Warriors,9.0,6.0,0.0,Mumbai Indians
254.0,2.0,Mumbai Indians,Pune Warriors,10.0,6.0,0.0,Mumbai Indians
254.0,2.0,Mumbai Indians,Pune Warriors,11.0,5.0,0.0,Mumbai Indians
254.0,2.0,Mumbai Indians,Pune Warriors,12.0,10.0,0.0,Mumbai Indians
254.0,2.0,Mumbai Indians,Pune Warriors,13.0,3.0,0.0,Mumbai Indians
254.0,2.0,Mumbai Indians,Pune Warriors,14.0,2.0,1.0,Mumbai Indians
254.0,2.0,Mumbai Indians,Pune Warriors,15.0,6.0,1.0,Mumbai Indians
254.0,2.0,Mumbai Indians,Pune Warriors,16.0,6.0,0.0,Mumbai Indians
254.0,2.0,Mumbai Indians,Pune Warriors,17.0,4.0,0.0,Mumbai Indians
254.0,2.0,Mumbai Indians,Pune Warriors,18.0,9.0,0.0,Mumbai Indians
254.0,2.0,Mumbai Indians,Pune Warriors,19.0,6.0,0.0,Mumbai Indians
254.0,2.0,Mumbai Indians,Pune Warriors,20.0,10.0,0.0,Mumbai Indians
255.0,1.0,Kochi Tuskers Kerala,Kolkata Knight Riders,1.0,6.0,0.0,Kochi Tuskers Kerala
255.0,1.0,Kochi Tuskers Kerala,Kolkata Knight Riders,2.0,5.0,0.0,Kochi Tuskers Kerala
255.0,1.0,Kochi Tuskers Kerala,Kolkata Knight Riders,3.0,15.0,0.0,Kochi Tuskers Kerala
255.0,1.0,Kochi Tuskers Kerala,Kolkata Knight Riders,4.0,7.0,0.0,Kochi Tuskers Kerala
255.0,1.0,Kochi Tuskers Kerala,Kolkata Knight Riders,5.0,5.0,0.0,Kochi Tuskers Kerala
255.0,1.0,Kochi Tuskers Kerala,Kolkata Knight Riders,6.0,7.0,0.0,Kochi Tuskers Kerala
255.0,1.0,Kochi Tuskers Kerala,Kolkata Knight Riders,7.0,4.0,1.0,Kochi Tuskers Kerala
